posteam,season,week,first_down_success_rate,second_down_success_rate,early_down_success_rate
JAX,2022,6,0.7333333333333333,0.5625,0.6739130434782609
JAX,2022,7,0.5172413793103449,0.631578947368421,0.5625
JAX,2022,8,0.3870967741935484,0.6086956521739131,0.48148148148148145
JAX,2022,9,0.5862068965517241,0.7727272727272727,0.6666666666666666
JAX,2022,10,0.6538461538461539,0.5263157894736842,0.6
JAX,2022,12,0.44,0.6,0.5111111111111111
JAX,2022,13,0.5909090909090909,0.4117647058823529,0.5128205128205128
JAX,2022,14,0.5172413793103449,0.5652173913043478,0.5384615384615384
JAX,2022,15,0.5757575757575758,0.68,0.6206896551724138
JAX,2022,16,0.4074074074074074,0.6153846153846154,0.5094339622641509
JAX,2022,17,0.4827586206896552,0.47368421052631576,0.4791666666666667
JAX,2022,18,0.42105263157894735,0.4,0.4117647058823529
JAX,2022,19,0.53125,0.8,0.6491228070175439
JAX,2022,20,0.6666666666666666,0.5263157894736842,0.6086956521739131
JAX,2023,1,0.5161290322580645,0.6818181818181818,0.5849056603773585
JAX,2023,2,0.5517241379310345,0.42857142857142855,0.5
JAX,2023,3,0.5806451612903226,0.5833333333333334,0.5818181818181818
JAX,2023,4,0.4583333333333333,0.5909090909090909,0.5217391304347826
JAX,2023,5,0.5675675675675675,0.4230769230769231,0.5079365079365079
JAX,2023,6,0.48,0.5263157894736842,0.5
JAX,2023,7,0.68,0.375,0.5609756097560976
JAX,2023,8,0.5172413793103449,0.4782608695652174,0.5
JAX,2023,10,0.30434782608695654,0.5,0.3902439024390244
JAX,2023,11,0.3448275862068966,0.6666666666666666,0.49056603773584906
JAX,2023,12,0.4666666666666667,0.375,0.42592592592592593
JAX,2023,13,0.5666666666666667,0.5714285714285714,0.5686274509803921
JAX,2023,14,0.3548387096774194,0.4583333333333333,0.4
JAX,2023,15,0.4166666666666667,0.5714285714285714,0.4888888888888889
JAX,2023,16,0.4666666666666667,0.5263157894736842,0.4897959183673469
JAX,2023,17,0.36363636363636365,0.55,0.4523809523809524
JAX,2023,18,0.5384615384615384,0.4782608695652174,0.5102040816326531
JAX,2024,1,0.6666666666666666,0.4,0.5641025641025641
JAX,2024,2,0.5384615384615384,0.47368421052631576,0.5111111111111111
JAX,2024,3,0.4444444444444444,0.55,0.48936170212765956
JAX,2024,4,0.5384615384615384,0.5555555555555556,0.5454545454545454
JAX,2024,5,0.6296296296296297,0.5555555555555556,0.6
JAX,2024,6,0.5,0.5,0.5
JAX,2024,7,0.5357142857142857,0.75,0.625
JAX,2024,8,0.6071428571428571,0.6111111111111112,0.6086956521739131
JAX,2024,9,0.3181818181818182,0.5,0.39473684210526316
JAX,2024,10,0.2222222222222222,0.21428571428571427,0.21875
JAX,2024,11,0.3333333333333333,0.47058823529411764,0.4
JAX,2024,13,0.37037037037037035,0.5652173913043478,0.46
JAX,2024,14,0.5652173913043478,0.55,0.5581395348837209
JAX,2024,15,0.5151515151515151,0.6551724137931034,0.5806451612903226
JAX,2024,16,0.36,0.3684210526315789,0.36363636363636365
JAX,2024,17,0.34782608695652173,0.65,0.4883720930232558
JAX,2024,18,0.6071428571428571,0.4782608695652174,0.5490196078431373
JAX,2025,1,0.44,0.5714285714285714,0.5
JAX,2025,2,0.5333333333333333,0.6538461538461539,0.5892857142857143
JAX,2025,3,0.48148148148148145,0.36363636363636365,0.42857142857142855
JAX,2025,4,0.6296296296296297,0.47368421052631576,0.5652173913043478
JAX,2025,5,0.5769230769230769,0.5555555555555556,0.5681818181818182
JAX,2025,6,0.48,0.391304347826087,0.4375
JAX,2025,7,0.41935483870967744,0.5454545454545454,0.4716981132075472
JAX,2025,9,0.5483870967741935,0.6538461538461539,0.5964912280701754
KC,2022,1,0.6,0.7272727272727273,0.6491228070175439
KC,2022,2,0.5454545454545454,0.6111111111111112,0.575
KC,2022,3,0.5,0.45,0.4791666666666667
KC,2022,4,0.5625,0.6666666666666666,0.6101694915254238
KC,2022,5,0.53125,0.625,0.5714285714285714
KC,2022,6,0.5,0.3684210526315789,0.4489795918367347
KC,2022,7,0.5185185185185185,0.65,0.574468085106383
KC,2022,9,0.34210526315789475,0.59375,0.45714285714285713
KC,2022,10,0.5862068965517241,0.6666666666666666,0.62
KC,2022,11,0.6333333333333333,0.5238095238095238,0.5882352941176471
KC,2022,12,0.5428571428571428,0.6153846153846154,0.5737704918032787
KC,2022,13,0.625,0.5882352941176471,0.6097560975609756
KC,2022,14,0.5714285714285714,0.5833333333333334,0.5769230769230769
KC,2022,15,0.675,0.7083333333333334,0.6875
KC,2022,16,0.5909090909090909,0.6470588235294118,0.6153846153846154
KC,2022,17,0.6071428571428571,0.631578947368421,0.6170212765957447
KC,2022,18,0.6153846153846154,0.6842105263157895,0.6444444444444445
KC,2022,20,0.6071428571428571,0.72,0.660377358490566
KC,2022,21,0.4482758620689655,0.4090909090909091,0.43137254901960786
KC,2022,22,0.56,0.7894736842105263,0.6590909090909091
KC,2023,1,0.6,0.5454545454545454,0.574468085106383
KC,2023,2,0.4444444444444444,0.5,0.46808510638297873
KC,2023,3,0.4722222222222222,0.5652173913043478,0.5084745762711864
KC,2023,4,0.5666666666666667,0.5,0.5384615384615384
KC,2023,5,0.36,0.5652173913043478,0.4583333333333333
KC,2023,6,0.5333333333333333,0.6521739130434783,0.5849056603773585
KC,2023,7,0.4838709677419355,0.7,0.5686274509803921
KC,2023,8,0.4230769230769231,0.6666666666666666,0.5227272727272727
KC,2023,9,0.5217391304347826,0.6,0.5581395348837209
KC,2023,11,0.4375,0.47619047619047616,0.4528301886792453
KC,2023,12,0.6206896551724138,0.5882352941176471,0.6086956521739131
KC,2023,13,0.5517241379310345,0.5789473684210527,0.5625
KC,2023,14,0.5714285714285714,0.6190476190476191,0.5918367346938775
KC,2023,15,0.39285714285714285,0.5555555555555556,0.45652173913043476
KC,2023,16,0.3448275862068966,0.4583333333333333,0.39622641509433965
KC,2023,17,0.5454545454545454,0.4375,0.5
KC,2023,18,0.3181818181818182,0.47368421052631576,0.3902439024390244
KC,2023,19,0.4375,0.48148148148148145,0.4576271186440678
KC,2023,20,0.625,0.6666666666666666,0.6410256410256411
KC,2023,21,0.4482758620689655,0.45454545454545453,0.45098039215686275
KC,2023,22,0.45714285714285713,0.5,0.4745762711864407
KC,2024,1,0.6538461538461539,0.42857142857142855,0.575
KC,2024,2,0.6538461538461539,0.5217391304347826,0.5918367346938775
KC,2024,3,0.6206896551724138,0.7307692307692307,0.6727272727272727
KC,2024,4,0.6086956521739131,0.5294117647058824,0.575
KC,2024,5,0.6764705882352942,0.6896551724137931,0.6825396825396826
KC,2024,7,0.6071428571428571,0.45454545454545453,0.54
KC,2024,8,0.5,0.5217391304347826,0.5102040816326531
KC,2024,9,0.45714285714285713,0.5862068965517241,0.515625
KC,2024,10,0.4,0.36363636363636365,0.3829787234042553
KC,2024,11,0.6666666666666666,0.5882352941176471,0.6341463414634146
KC,2024,12,0.6875,0.45454545454545453,0.5925925925925926
KC,2024,13,0.39285714285714285,0.47619047619047616,0.42857142857142855
KC,2024,14,0.5769230769230769,0.6818181818181818,0.625
KC,2024,15,0.4827586206896552,0.6,0.5370370370370371
KC,2024,16,0.4482758620689655,0.625,0.5283018867924528
KC,2024,17,0.6666666666666666,0.75,0.7021276595744681
KC,2024,18,0.25,0.2,0.22727272727272727
KC,2024,20,0.55,0.3333333333333333,0.45714285714285713
KC,2024,21,0.5806451612903226,0.6842105263157895,0.62
KC,2024,22,0.5909090909090909,0.4,0.5135135135135135
KC,2025,1,0.6818181818181818,0.4444444444444444,0.575
KC,2025,2,0.5416666666666666,0.4444444444444444,0.5
KC,2025,3,0.4642857142857143,0.5909090909090909,0.52
KC,2025,4,0.5862068965517241,0.5238095238095238,0.56
KC,2025,5,0.696969696969697,0.7619047619047619,0.7222222222222222
KC,2025,6,0.6206896551724138,0.47058823529411764,0.5652173913043478
KC,2025,7,0.47058823529411764,0.5833333333333334,0.5172413793103449
KC,2025,8,0.6129032258064516,0.6956521739130435,0.6481481481481481
KC,2025,9,0.5652173913043478,0.4444444444444444,0.5121951219512195
LA,2022,1,0.4642857142857143,0.4090909090909091,0.44
LA,2022,2,0.6333333333333333,0.6363636363636364,0.6346153846153846
LA,2022,3,0.7142857142857143,0.5333333333333333,0.6388888888888888
LA,2022,4,0.4838709677419355,0.6,0.5357142857142857
LA,2022,5,0.4166666666666667,0.5454545454545454,0.4782608695652174
LA,2022,6,0.6551724137931034,0.35,0.5306122448979592
LA,2022,8,0.6086956521739131,0.5263157894736842,0.5714285714285714
LA,2022,9,0.23809523809523808,0.3888888888888889,0.3076923076923077
LA,2022,10,0.4230769230769231,0.6,0.5
LA,2022,11,0.56,0.55,0.5555555555555556
LA,2022,12,0.4,0.2777777777777778,0.34210526315789475
LA,2022,13,0.5714285714285714,0.5238095238095238,0.5510204081632653
LA,2022,14,0.52,0.55,0.5333333333333333
LA,2022,15,0.4444444444444444,0.2857142857142857,0.375
LA,2022,16,0.5862068965517241,0.6956521739130435,0.6346153846153846
LA,2022,17,0.6,0.5,0.5555555555555556
LA,2022,18,0.5416666666666666,0.3684210526315789,0.46511627906976744
LA,2023,1,0.30303030303030304,0.5555555555555556,0.4166666666666667
LA,2023,2,0.5428571428571428,0.6538461538461539,0.5901639344262295
LA,2023,3,0.6153846153846154,0.42857142857142855,0.55
LA,2023,4,0.6571428571428571,0.48148148148148145,0.5806451612903226
LA,2023,5,0.38095238095238093,0.5294117647058824,0.4473684210526316
LA,2023,6,0.6956521739130435,0.5789473684210527,0.6428571428571429
LA,2023,7,0.3076923076923077,0.55,0.41304347826086957
LA,2023,8,0.5416666666666666,0.42105263157894735,0.4883720930232558
LA,2023,9,0.42857142857142855,0.2777777777777778,0.358974358974359
LA,2023,11,0.4642857142857143,0.5,0.4791666666666667
LA,2023,12,0.6666666666666666,0.5,0.5961538461538461
LA,2023,13,0.4482758620689655,0.5,0.46938775510204084
LA,2023,14,0.46875,0.5,0.48214285714285715
LA,2023,15,0.625,0.56,0.5964912280701754
LA,2023,16,0.6666666666666666,0.6666666666666666,0.6666666666666666
LA,2023,17,0.6666666666666666,0.6666666666666666,0.6666666666666666
LA,2023,18,0.4782608695652174,0.6842105263157895,0.5714285714285714
LA,2023,19,0.5769230769230769,0.6842105263157895,0.6222222222222222
LA,2024,1,0.5588235294117647,0.5,0.5333333333333333
LA,2024,2,0.5217391304347826,0.4,0.47368421052631576
LA,2024,3,0.625,0.5882352941176471,0.6097560975609756
LA,2024,4,0.5,0.6666666666666666,0.5652173913043478
LA,2024,5,0.6333333333333333,0.5769230769230769,0.6071428571428571
LA,2024,7,0.5217391304347826,0.6875,0.5897435897435898
LA,2024,8,0.4666666666666667,0.5217391304347826,0.49056603773584906
LA,2024,9,0.5806451612903226,0.5,0.5454545454545454
LA,2024,10,0.5161290322580645,0.68,0.5892857142857143
LA,2024,11,0.6956521739130435,0.5882352941176471,0.65
LA,2024,12,0.5333333333333333,0.6111111111111112,0.5625
LA,2024,13,0.6538461538461539,0.5625,0.6190476190476191
LA,2024,14,0.45454545454545453,0.5217391304347826,0.48214285714285715
LA,2024,15,0.6,0.5,0.5510204081632653
LA,2024,16,0.5652173913043478,0.4,0.5
LA,2024,17,0.5714285714285714,0.3888888888888889,0.48717948717948717
LA,2024,18,0.5357142857142857,0.7,0.6041666666666666
LA,2024,19,0.5416666666666666,0.4666666666666667,0.5128205128205128
LA,2024,20,0.4642857142857143,0.4583333333333333,0.46153846153846156
LA,2025,1,0.45454545454545453,0.631578947368421,0.5365853658536586
LA,2025,2,0.5357142857142857,0.7058823529411765,0.6
LA,2025,3,0.6129032258064516,0.7272727272727273,0.660377358490566
LA,2025,4,0.5333333333333333,0.5652173913043478,0.5471698113207547
LA,2025,5,0.5806451612903226,0.6842105263157895,0.62
LA,2025,6,0.6190476190476191,0.5625,0.5945945945945946
LA,2025,7,0.6296296296296297,0.6,0.6170212765957447
LA,2025,9,0.6875,0.6538461538461539,0.6724137931034483
LAC,2022,1,0.48,0.6521739130434783,0.5625
LAC,2022,2,0.4482758620689655,0.75,0.5849056603773585
LAC,2022,3,0.48,0.4444444444444444,0.46511627906976744
LAC,2022,4,0.4230769230769231,0.47619047619047616,0.44680851063829785
LAC,2022,5,0.4375,0.7391304347826086,0.5636363636363636
LAC,2022,6,0.4375,0.4230769230769231,0.43103448275862066
LAC,2022,7,0.5,0.38095238095238093,0.45098039215686275
LAC,2022,9,0.42857142857142855,0.5454545454545454,0.48
LAC,2022,10,0.22727272727272727,0.47058823529411764,0.3333333333333333
LAC,2022,11,0.6551724137931034,0.5909090909090909,0.6274509803921569
LAC,2022,12,0.6206896551724138,0.38095238095238093,0.52
LAC,2022,13,0.4482758620689655,0.6956521739130435,0.5576923076923077
LAC,2022,14,0.4375,0.25,0.35714285714285715
LAC,2022,15,0.6,0.6363636363636364,0.6153846153846154
LAC,2022,16,0.52,0.42857142857142855,0.4782608695652174
LAC,2022,17,0.6296296296296297,0.6363636363636364,0.6326530612244898
LAC,2022,18,0.4666666666666667,0.45454545454545453,0.46153846153846156
LAC,2022,19,0.3333333333333333,0.4166666666666667,0.37254901960784315
LAC,2023,1,0.6857142857142857,0.68,0.6833333333333333
LAC,2023,2,0.5185185185185185,0.6190476190476191,0.5625
LAC,2023,3,0.6129032258064516,0.5789473684210527,0.6
LAC,2023,4,0.3333333333333333,0.5,0.4090909090909091
LAC,2023,6,0.3333333333333333,0.47619047619047616,0.4
LAC,2023,7,0.375,0.47619047619047616,0.4222222222222222
LAC,2023,8,0.4074074074074074,0.6666666666666666,0.5294117647058824
LAC,2023,9,0.4090909090909091,0.23529411764705882,0.3333333333333333
LAC,2023,10,0.5,0.6521739130434783,0.5686274509803921
LAC,2023,11,0.48,0.4,0.4444444444444444
LAC,2023,12,0.38461538461538464,0.5909090909090909,0.4791666666666667
LAC,2023,13,0.5652173913043478,0.5238095238095238,0.5454545454545454
LAC,2023,14,0.5185185185185185,0.6363636363636364,0.5714285714285714
LAC,2023,15,0.4666666666666667,0.6,0.52
LAC,2023,16,0.3793103448275862,0.5,0.43137254901960786
LAC,2023,17,0.46153846153846156,0.6086956521739131,0.5306122448979592
LAC,2023,18,0.6060606060606061,0.48,0.5517241379310345
LAC,2024,1,0.47619047619047616,0.25,0.3783783783783784
LAC,2024,2,0.5925925925925926,0.55,0.574468085106383
LAC,2024,3,0.3684210526315789,0.4,0.38235294117647056
LAC,2024,4,0.3333333333333333,0.5,0.41025641025641024
LAC,2024,6,0.41379310344827586,0.36,0.3888888888888889
LAC,2024,7,0.5,0.47619047619047616,0.4897959183673469
LAC,2024,8,0.39285714285714285,0.5,0.44
LAC,2024,9,0.42857142857142855,0.2222222222222222,0.3333333333333333
LAC,2024,10,0.6296296296296297,0.5294117647058824,0.5909090909090909
LAC,2024,11,0.5,0.55,0.52
LAC,2024,12,0.4166666666666667,0.5,0.45454545454545453
LAC,2024,13,0.2777777777777778,0.3076923076923077,0.2903225806451613
LAC,2024,14,0.34782608695652173,0.55,0.4418604651162791
LAC,2024,15,0.38095238095238093,0.5789473684210527,0.475
LAC,2024,16,0.5,0.7222222222222222,0.5869565217391305
LAC,2024,17,0.5625,0.5769230769230769,0.5689655172413793
LAC,2024,18,0.5666666666666667,0.72,0.6363636363636364
LAC,2024,19,0.4230769230769231,0.375,0.40476190476190477
LAC,2025,1,0.5384615384615384,0.45,0.5
LAC,2025,2,0.5454545454545454,0.7222222222222222,0.625
LAC,2025,3,0.5,0.5172413793103449,0.5079365079365079
LAC,2025,4,0.52,0.42105263157894735,0.4772727272727273
LAC,2025,5,0.5,0.42857142857142855,0.4666666666666667
LAC,2025,6,0.5,0.65,0.5625
LAC,2025,7,0.4482758620689655,0.68,0.5555555555555556
LAC,2025,8,0.5151515151515151,0.625,0.5614035087719298
LAC,2025,9,0.5357142857142857,0.6521739130434783,0.5882352941176471
LV,2022,1,0.6296296296296297,0.3125,0.5116279069767442
LV,2022,2,0.4074074074074074,0.5652173913043478,0.48
LV,2022,3,0.5,0.6,0.54
LV,2022,4,0.6363636363636364,0.68,0.6551724137931034
LV,2022,5,0.4583333333333333,0.4444444444444444,0.4523809523809524
LV,2022,7,0.75,0.4666666666666667,0.6511627906976745
LV,2022,8,0.35,0.4444444444444444,0.39473684210526316
LV,2022,9,0.5,0.3888888888888889,0.4523809523809524
LV,2022,10,0.4230769230769231,0.5714285714285714,0.48936170212765956
LV,2022,11,0.5714285714285714,0.5652173913043478,0.5686274509803921
LV,2022,12,0.5428571428571428,0.6923076923076923,0.6065573770491803
LV,2022,13,0.5172413793103449,0.75,0.6122448979591837
LV,2022,14,0.5,0.55,0.5227272727272727
LV,2022,15,0.5,0.43478260869565216,0.46938775510204084
LV,2022,16,0.3181818181818182,0.3333333333333333,0.325
LV,2022,17,0.6363636363636364,0.5909090909090909,0.6181818181818182
LV,2022,18,0.42857142857142855,0.5238095238095238,0.46938775510204084
LV,2023,1,0.5217391304347826,0.47058823529411764,0.5
LV,2023,2,0.5,0.5,0.5
LV,2023,3,0.5172413793103449,0.6086956521739131,0.5576923076923077
LV,2023,4,0.4666666666666667,0.68,0.5636363636363636
LV,2023,5,0.6296296296296297,0.4,0.5319148936170213
LV,2023,6,0.36,0.45454545454545453,0.40425531914893614
LV,2023,7,0.42857142857142855,0.47619047619047616,0.4489795918367347
LV,2023,8,0.7272727272727273,0.36363636363636365,0.6060606060606061
LV,2023,9,0.52,0.631578947368421,0.5681818181818182
LV,2023,10,0.4166666666666667,0.6190476190476191,0.5111111111111111
LV,2023,11,0.5,0.42105263157894735,0.46511627906976744
LV,2023,12,0.5652173913043478,0.3684210526315789,0.47619047619047616
LV,2023,14,0.4,0.4117647058823529,0.40540540540540543
LV,2023,15,0.5769230769230769,0.47619047619047616,0.5319148936170213
LV,2023,16,0.55,0.4117647058823529,0.4864864864864865
LV,2023,17,0.6363636363636364,0.5416666666666666,0.5964912280701754
LV,2023,18,0.37037037037037035,0.6086956521739131,0.48
LV,2024,1,0.5925925925925926,0.29411764705882354,0.4772727272727273
LV,2024,2,0.4230769230769231,0.45,0.43478260869565216
LV,2024,3,0.5185185185185185,0.5,0.5111111111111111
LV,2024,4,0.36,0.5882352941176471,0.4523809523809524
LV,2024,5,0.2857142857142857,0.42857142857142855,0.3469387755102041
LV,2024,6,0.48,0.6666666666666666,0.5652173913043478
LV,2024,7,0.5151515151515151,0.4230769230769231,0.4745762711864407
LV,2024,8,0.47368421052631576,0.42105263157894735,0.4473684210526316
LV,2024,9,0.48,0.5,0.4888888888888889
LV,2024,11,0.44,0.47619047619047616,0.45652173913043476
LV,2024,12,0.4375,0.48,0.45614035087719296
LV,2024,13,0.6551724137931034,0.55,0.6122448979591837
LV,2024,14,0.6,0.5,0.5531914893617021
LV,2024,15,0.5,0.36363636363636365,0.4375
LV,2024,16,0.5806451612903226,0.55,0.5686274509803921
LV,2024,17,0.43333333333333335,0.6666666666666666,0.5370370370370371
LV,2024,18,0.7727272727272727,0.2857142857142857,0.5833333333333334
LV,2025,1,0.6071428571428571,0.3888888888888889,0.5217391304347826
LV,2025,2,0.48,0.25,0.37777777777777777
LV,2025,3,0.4230769230769231,0.5263157894736842,0.4666666666666667
LV,2025,4,0.6086956521739131,0.7894736842105263,0.6904761904761905
LV,2025,5,0.6785714285714286,0.42857142857142855,0.5714285714285714
LV,2025,6,0.5652173913043478,0.4117647058823529,0.5
LV,2025,7,0.23076923076923078,0.2222222222222222,0.22727272727272727
LV,2025,9,0.5862068965517241,0.65,0.6122448979591837
MIA,2022,1,0.5833333333333334,0.5,0.5476190476190477
MIA,2022,2,0.59375,0.5833333333333334,0.5892857142857143
MIA,2022,3,0.6842105263157895,0.3333333333333333,0.5483870967741935
MIA,2022,4,0.5,0.5238095238095238,0.5102040816326531
MIA,2022,5,0.4642857142857143,0.6666666666666666,0.5510204081632653
MIA,2022,6,0.5428571428571428,0.5714285714285714,0.5535714285714286
MIA,2022,7,0.5925925925925926,0.5789473684210527,0.5869565217391305
MIA,2022,8,0.6333333333333333,0.42105263157894735,0.5510204081632653
MIA,2022,9,0.4583333333333333,0.6,0.5128205128205128
MIA,2022,10,0.7419354838709677,0.6666666666666666,0.7115384615384616
MIA,2022,12,0.4375,0.4090909090909091,0.42592592592592593
MIA,2022,13,0.4782608695652174,0.6923076923076923,0.5555555555555556
MIA,2022,14,0.45454545454545453,0.3125,0.39473684210526316
MIA,2022,15,0.72,0.4117647058823529,0.5952380952380952
MIA,2022,16,0.5217391304347826,0.35714285714285715,0.4594594594594595
MIA,2022,17,0.48148148148148145,0.48,0.4807692307692308
MIA,2022,18,0.34615384615384615,0.5217391304347826,0.42857142857142855
MIA,2022,19,0.3103448275862069,0.36363636363636365,0.3333333333333333
MIA,2023,1,0.5454545454545454,0.631578947368421,0.5769230769230769
MIA,2023,2,0.5161290322580645,0.6842105263157895,0.58
MIA,2023,3,0.6111111111111112,0.782608695652174,0.6779661016949152
MIA,2023,4,0.6071428571428571,0.5294117647058824,0.5777777777777777
MIA,2023,5,0.7241379310344828,0.625,0.6888888888888889
MIA,2023,6,0.4642857142857143,0.5454545454545454,0.5
MIA,2023,7,0.5789473684210527,0.3125,0.45714285714285713
MIA,2023,8,0.4482758620689655,0.52,0.48148148148148145
MIA,2023,9,0.5925925925925926,0.2777777777777778,0.4666666666666667
MIA,2023,11,0.5806451612903226,0.5,0.5454545454545454
MIA,2023,12,0.5,0.5,0.5
MIA,2023,13,0.5,0.55,0.5227272727272727
MIA,2023,14,0.6129032258064516,0.6666666666666666,0.6363636363636364
MIA,2023,15,0.5,0.17647058823529413,0.358974358974359
MIA,2023,16,0.6551724137931034,0.5263157894736842,0.6041666666666666
MIA,2023,17,0.4666666666666667,0.47058823529411764,0.46808510638297873
MIA,2023,18,0.45454545454545453,0.5,0.47368421052631576
MIA,2023,19,0.30434782608695654,0.5555555555555556,0.4146341463414634
MIA,2024,1,0.46153846153846156,0.42857142857142855,0.44680851063829785
MIA,2024,2,0.3793103448275862,0.7307692307692307,0.5454545454545454
MIA,2024,3,0.6153846153846154,0.5333333333333333,0.5853658536585366
MIA,2024,4,0.4583333333333333,0.26666666666666666,0.38461538461538464
MIA,2024,5,0.4857142857142857,0.4642857142857143,0.47619047619047616
MIA,2024,7,0.5483870967741935,0.47619047619047616,0.5192307692307693
MIA,2024,8,0.5185185185185185,0.45454545454545453,0.4897959183673469
MIA,2024,9,0.7,0.65,0.68
MIA,2024,10,0.4782608695652174,0.3125,0.41025641025641024
MIA,2024,11,0.48,0.5833333333333334,0.5306122448979592
MIA,2024,12,0.5,0.5909090909090909,0.5384615384615384
MIA,2024,13,0.5172413793103449,0.47058823529411764,0.5
MIA,2024,14,0.5483870967741935,0.8260869565217391,0.6666666666666666
MIA,2024,15,0.48,0.45454545454545453,0.46808510638297873
MIA,2024,16,0.5806451612903226,0.55,0.5686274509803921
MIA,2024,17,0.52,0.3888888888888889,0.46511627906976744
MIA,2024,18,0.3548387096774194,0.5909090909090909,0.4528301886792453
MIA,2025,1,0.5,0.5,0.5
MIA,2025,2,0.5909090909090909,0.6111111111111112,0.6
MIA,2025,3,0.4166666666666667,0.5263157894736842,0.46511627906976744
MIA,2025,4,0.4583333333333333,0.42105263157894735,0.4418604651162791
MIA,2025,5,0.4090909090909091,0.35294117647058826,0.38461538461538464
MIA,2025,6,0.46153846153846156,0.47368421052631576,0.4666666666666667
MIA,2025,7,0.34782608695652173,0.29411764705882354,0.325
MIA,2025,8,0.4642857142857143,0.5909090909090909,0.52
MIA,2025,9,0.46153846153846156,0.5,0.4782608695652174
MIN,2022,1,0.5925925925925926,0.6,0.5957446808510638
MIN,2022,2,0.5,0.42105263157894735,0.46808510638297873
MIN,2022,3,0.6470588235294118,0.6,0.6296296296296297
MIN,2022,4,0.41935483870967744,0.3333333333333333,0.38461538461538464
MIN,2022,5,0.5151515151515151,0.8260869565217391,0.6428571428571429
MIN,2022,6,0.5,0.3125,0.4166666666666667
MIN,2022,8,0.5333333333333333,0.625,0.5740740740740741
MIN,2022,9,0.2692307692307692,0.43478260869565216,0.3469387755102041
MIN,2022,10,0.3939393939393939,0.391304347826087,0.39285714285714285
MIN,2022,11,0.4583333333333333,0.5789473684210527,0.5116279069767442
MIN,2022,12,0.6206896551724138,0.5238095238095238,0.58
MIN,2022,13,0.5,0.3157894736842105,0.4222222222222222
MIN,2022,14,0.5,0.6,0.54
MIN,2022,15,0.5609756097560976,0.5,0.5373134328358209
MIN,2022,16,0.4666666666666667,0.6538461538461539,0.5535714285714286
MIN,2022,17,0.5769230769230769,0.47058823529411764,0.5348837209302325
MIN,2022,18,0.6388888888888888,0.625,0.6333333333333333
MIN,2022,19,0.6923076923076923,0.6111111111111112,0.6590909090909091
MIN,2023,1,0.37037037037037035,0.5909090909090909,0.46938775510204084
MIN,2023,2,0.4230769230769231,0.5,0.45454545454545453
MIN,2023,3,0.6,0.4230769230769231,0.5245901639344263
MIN,2023,4,0.65,0.6428571428571429,0.6470588235294118
MIN,2023,5,0.32142857142857145,0.6,0.4375
MIN,2023,6,0.5238095238095238,0.3684210526315789,0.45
MIN,2023,7,0.4666666666666667,0.5238095238095238,0.49019607843137253
MIN,2023,8,0.4074074074074074,0.3333333333333333,0.375
MIN,2023,9,0.3548387096774194,0.4166666666666667,0.38181818181818183
MIN,2023,10,0.45161290322580644,0.5909090909090909,0.5094339622641509
MIN,2023,11,0.5555555555555556,0.5833333333333334,0.5686274509803921
MIN,2023,12,0.43478260869565216,0.4117647058823529,0.425
MIN,2023,14,0.5555555555555556,0.30434782608695654,0.44
MIN,2023,15,0.6451612903225806,0.5652173913043478,0.6111111111111112
MIN,2023,16,0.391304347826087,0.5294117647058824,0.45
MIN,2023,17,0.6363636363636364,0.47058823529411764,0.5641025641025641
MIN,2023,18,0.46875,0.5454545454545454,0.5
MIN,2024,1,0.5652173913043478,0.5625,0.5641025641025641
MIN,2024,2,0.5652173913043478,0.5,0.5384615384615384
MIN,2024,3,0.5,0.5238095238095238,0.5111111111111111
MIN,2024,4,0.6206896551724138,0.55,0.5918367346938775
MIN,2024,5,0.3448275862068966,0.42857142857142855,0.38
MIN,2024,7,0.3333333333333333,0.5555555555555556,0.42857142857142855
MIN,2024,8,0.5416666666666666,0.6666666666666666,0.5952380952380952
MIN,2024,9,0.5142857142857142,0.6363636363636364,0.5614035087719298
MIN,2024,10,0.5142857142857142,0.6666666666666666,0.5846153846153846
MIN,2024,11,0.5517241379310345,0.5217391304347826,0.5384615384615384
MIN,2024,12,0.5161290322580645,0.5,0.5098039215686274
MIN,2024,13,0.5833333333333334,0.6470588235294118,0.6097560975609756
MIN,2024,14,0.5416666666666666,0.47058823529411764,0.5121951219512195
MIN,2024,15,0.4838709677419355,0.56,0.5178571428571429
MIN,2024,16,0.5769230769230769,0.55,0.5652173913043478
MIN,2024,17,0.4838709677419355,0.72,0.5892857142857143
MIN,2024,18,0.30434782608695654,0.45454545454545453,0.37777777777777777
MIN,2024,19,0.37037037037037035,0.4090909090909091,0.3877551020408163
MIN,2025,1,0.5714285714285714,0.4375,0.5135135135135135
MIN,2025,2,0.42105263157894735,0.5,0.45454545454545453
MIN,2025,3,0.5517241379310345,0.625,0.5777777777777777
MIN,2025,4,0.4666666666666667,0.6,0.5272727272727272
MIN,2025,5,0.6428571428571429,0.43478260869565216,0.5490196078431373
MIN,2025,7,0.5517241379310345,0.5454545454545454,0.5490196078431373
MIN,2025,8,0.3,0.6,0.42857142857142855
MIN,2025,9,0.5769230769230769,0.3888888888888889,0.5
NE,2022,1,0.4583333333333333,0.631578947368421,0.5348837209302325
NE,2022,2,0.52,0.5909090909090909,0.5531914893617021
NE,2022,3,0.5333333333333333,0.5454545454545454,0.5384615384615384
